ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
64902,E85,Raceco,4502 Indianapolis Blvd,,East Chicago,IN,46312,,219-398-2063,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.63191,-87.48109,11/10/2022,09/20/2023 04:02:24 PM +0000,P,,,12/19/2014,,,,false,"(41.63191, -87.48109)",,,21640,,,
65015,ELEC,"CFP II, LLC 206",240 E Illinois St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.891113,-87.620957,09/28/2023,09/27/2023 07:11:25 PM +0000,,,,01/07/2015,,,,,"(41.891113, -87.620957)",6,37,21182,159,36,22
65353,E85,Family Express - Portage South,5901 Highway 6,,Portage,IN,46368,,219-763-0048,E,,Public,4am-12am daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,41.54959,-87.1865,11/10/2022,09/20/2023 04:02:24 PM +0000,P,,,01/15/2015,,,,false,"(41.54959, -87.1865)",,,21990,,,
65607,E85,Speedway #5373,447 N Bolingbrook Dr,,Bolingbrook,IL,60440,,630-759-3006,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.710018,-88.06915,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/10/2015,,,,false,"(41.710018, -88.06915)",,,9709,,,
65617,E85,Speedway #7427,7201 W 183rd St,,Tinley Park,IL,60477,,708-532-3373,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.557818,-87.793583,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/10/2015,,,,false,"(41.557818, -87.793583)",,,2713,,,
65618,E85,Speedway #7519,5011 Central Ave,,Portage,IN,46368,,219-763-2218,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.57431,-87.22138,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/10/2015,,,,false,"(41.57431, -87.22138)",,,21990,,,
65621,E85,Speedway #8335,6845 Calumet Ave,,Hammond,IN,46324,,219-931-4452,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.58862,-87.50861,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/10/2015,,,,false,"(41.58862, -87.50861)",,,21646,,,
66115,LPG,Flying J,3231 E 181st Ave,Rt 2 & I-65 Exit 240,Hebron,IN,46341,,219-696-6446,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,41.288279,-87.294584,09/14/2022,02/14/2023 09:54:11 AM +0000,P,,,02/15/2015,,,false,,"(41.288279, -87.294584)",,,21649,,,
66130,LPG,Flying J,1401 Ripley St,I-94 & Exit 15b,Lake Station,IN,46405,,219-962-6555,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,41.586441,-87.239128,09/14/2022,02/14/2023 09:54:11 AM +0000,P,,,02/15/2015,,,false,,"(41.586441, -87.239128)",,,22358,,,
66226,ELEC,EV STATION 1 EV STATION 1,US-45,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.041176,-87.887799,09/28/2023,09/27/2023 07:09:23 PM +0000,,,,03/03/2015,,,,,"(42.041176, -87.887799)",,,16183,,,
66736,ELEC,"EVANSTON, IL SHERMAN PLAZA 2",821 Davis St,,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.047287,-87.683069,09/28/2023,09/27/2023 07:12:25 PM +0000,,,,04/15/2015,,,,,"(42.047287, -87.683069)",,,26293,,,
67022,E85,BP,9051 N Route 45,,Manteno,IL,60950,,815-468-6722,E,,Public,24 hours daily,A Cash D FleetOne M V Voyager Wright_Exp,,,,,,,,,,200-9,41.250807,-87.876767,09/14/2022,09/01/2023 04:31:15 PM +0000,P,,,05/05/2015,,,,false,"(41.250807, -87.876767)",,,5195,,,
67123,E85,Shell,2494 Oakton St,,Evanston,IL,60202,,847-332-2088,E,,Public,24 hours daily,A Cash Checks D Debit M V Voyager,,,,,,,,,,200-9,42.025903,-87.70835,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2015,,,,false,"(42.025903, -87.70835)",,,26609,,,
67185,ELEC,EV PILOT 3010 GRAND,3010 Grand Ave,,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.37262,-87.875585,09/28/2023,09/27/2023 07:10:52 PM +0000,,,,05/22/2015,,,,,"(42.37262, -87.875585)",,,9474,,,
67189,E85,Shell,1200 N River Rd,,Mt. Prospect,IL,60056,,847-699-6420,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.087243,-87.892517,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2015,,,,true,"(42.087243, -87.892517)",,,17395,,,
67274,E85,Route 66 Food N' Fuel,2560 N Cedar Rd,,New Lenox,IL,60451,,815-463-8200,E,,Public,24 hours daily,A Cash Checks D Debit FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,41.54953,-87.966581,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2015,,,,false,"(41.54953, -87.966581)",,,10401,,,
67275,E85,Route 66 Food N' Fuel,2401 S Chicago St,,Joliet,IL,60436,,815-724-0066,E,,Public,24 hours daily,A Cash Checks D Debit FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,41.480232,-88.080591,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,05/15/2015,,,,false,"(41.480232, -88.080591)",,,9703,,,
67281,E85,Meijer Gas #284,7735 Green Bay Rd,,Kenosha,WI,53142,,262-612-1629,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.563637,-87.888189,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,06/23/2015,,,,false,"(42.563637, -87.888189)",,,12442,,,
67831,ELEC,North Central College - Old Main,30 N Brainard St,Lot D,Naperville,IL,60540,,,E,,Public,"For employees, students, and campus visitors only",,,,,,2,,,Non-Networked,,200-9,41.7704,-88.146,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,01/01/2013,,,,,"(41.7704, -88.146)",,,6520,,,
67832,ELEC,North Central College - Residence Hall and Recreation Center,440 S Brainard St,Lot J,Naperville,IL,60540,,,E,,Public,"For employees, students, and campus visitors only",,,,,,1,,,Non-Networked,,200-8,41.770158,-88.144216,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,01/01/2014,,,,,"(41.770158, -88.144216)",,,6520,,,
67964,ELEC,THOMAS PARK 2ND & BROADWAY,100-184 Broadway,,Chesterton,IN,46304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.610825,-87.053306,09/28/2023,09/27/2023 07:12:01 PM +0000,,,,06/19/2015,,,,,"(41.610825, -87.053306)",,,16792,,,
68025,E85,Iroquois Bio-Energy Co,751 W State Route 114,,Rensselaer,IN,47978,,219-866-3552,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,40.93178,-87.0604,11/10/2022,09/14/2023 11:06:01 AM +0000,P,,,10/15/2017,,,,false,"(40.93178, -87.0604)",,,17890,,,
68049,LPG,U-Haul,822 165th St,,Hammond,IN,46324,,219-937-1454,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.595218,-87.508028,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,06/25/2015,,,false,,"(41.595218, -87.508028)",,,21646,,,
68164,ELEC,DELNOR HOSPITAL DOCTOR'S LOT,300 Delnor Dr,,Geneva,IL,60134,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887467,-88.342638,09/28/2023,09/27/2023 07:12:07 PM +0000,,,,07/02/2015,,,,,"(41.887467, -88.342638)",,,15829,,,
68546,ELEC,Argonne National Laboratory,9700 S. Cass Avenue,,Lemont,IL,60439,,,E,,Private,DOE fleet use only,,,,,,2,,,Non-Networked,,GPS,41.71298,-87.960781,07/12/2022,02/14/2023 09:54:11 AM +0000,FG,8,U.S. Department of Energy,06/30/2015,,,,,"(41.71298, -87.960781)",,,9707,,,
68612,E85,Speedway #7439,1712 W Ogden Ave,,Naperville,IL,60540,,630-637-1668,E,,Public,24 hours daily,A Cash Checks D M Speedway V Voyager Wright_Exp,,,,,,,,,,200-9,41.764446,-88.185865,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,07/30/2015,,,,false,"(41.764446, -88.185865)",,,6520,,,
69176,ELEC,DISTRICT 214 JHHS 1,1900 E Thomas St,,Arlington Heights,IL,60004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.103029,-87.959151,09/28/2023,09/27/2023 07:10:37 PM +0000,,,,08/23/2015,,,,,"(42.103029, -87.959151)",,,4091,,,
69183,ELEC,DISTRICT 214 PHS 1,801 W Kensington Rd,,Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.079464,-87.949087,09/28/2023,09/27/2023 07:13:21 PM +0000,,,,08/25/2015,,,,,"(42.079464, -87.949087)",,,17395,,,
69184,ELEC,DISTRICT 214 EGHS 1,500 W Elk Grove Blvd,,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.01231,-87.997572,09/28/2023,09/27/2023 07:10:39 PM +0000,,,,08/25/2015,,,,,"(42.01231, -87.997572)",,,4094,,,
69185,ELEC,DISTRICT 214 WHS 1,900 S Elmhurst Rd,,Wheeling,IL,60090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.126875,-87.937432,09/28/2023,09/27/2023 07:10:39 PM +0000,,,,08/25/2015,,,,,"(42.126875, -87.937432)",,,9853,,,
69192,ELEC,DISTRICT 214 RMHS 1,2901 Central Rd,,Rolling Meadows,IL,60008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.065841,-88.016289,09/28/2023,09/27/2023 07:10:38 PM +0000,,,,08/26/2015,,,,,"(42.065841, -88.016289)",,,4097,,,
69800,E85,Speedway #2120,1830 US Highway 30,,Oswego,IL,60543,,630-554-3468,E,,Public,24 hours daily,A Cash Checks D M Speedway V Voyager Wright_Exp,,,,,,,,,,GPS,41.7151,-88.287695,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,09/15/2015,,,,false,"(41.7151, -88.287695)",,,6525,,,
69830,CNG,Trillium,7940 Joliet Rd,"I-55, Exit 282",McCook,IL,60534,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.805516,-87.818549,06/14/2022,05/30/2023 01:46:28 PM +0000,P,,,12/22/2015,,HD,,,"(41.805516, -87.818549)",,,6078,,,
70446,ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,,E,,Public - Call ahead,Dealership business hours; contact 847-264-4572 for more information,,,,,,2,,,Non-Networked,,200-9,42.386748,-88.000335,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,08/29/2011,,,,,"(42.386748, -88.000335)",,,17024,,,
70471,ELEC,Zeigler Nissan,18850 W Grand Ave,,Lake Villa,IL,60046,,,E,,Private,Service center use only,,,,,,1,,,Non-Networked,,200-9,42.386748,-88.000335,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,08/29/2011,,,,,"(42.386748, -88.000335)",,,17024,,,
70615,E85,Kennedy Marathon,6502 Kennedy Ave,,Hammond,IN,46323,,219-844-2181,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.5954,-87.46202,11/10/2022,09/13/2023 03:57:03 PM +0000,P,,,01/15/2016,,,,false,"(41.5954, -87.46202)",,,21645,,,
70904,LPG,U-Haul,1235 E Dundee Rd,,Palatine,IL,60074,,847-202-9641,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.13867,-88.014532,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,false,,"(42.13867, -88.014532)",,,9456,,,
70905,LPG,U-Haul,1282 N Lake St,,Aurora,IL,60506,,630-859-8780,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.785023,-88.320105,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.785023, -88.320105)",,,3106,,,
70906,LPG,U-Haul,2210 Western Ave,,Park Forest,IL,60466,,708-747-4220,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.497916,-87.674801,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,false,,"(41.497916, -87.674801)",,,2310,,,
70908,LPG,U-Haul,4055 N Broadway St,,Chicago,IL,60613,,773-871-7155,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.955969,-87.651256,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.955969, -87.651256)",53,31,21186,577,39,37
70910,LPG,U-Haul,4504 Northwest Hwy,,Crystal Lake,IL,60014,,815-477-1673,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.227399,-88.286145,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,false,,"(42.227399, -88.286145)",,,4580,,,
70911,LPG,U-Haul,4705 W 47th St,,Chicago,IL,60632,,773-767-1797,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.80742,-87.7411,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.80742, -87.7411)",56,53,22248,606,8,35
70914,LPG,U-Haul,801 S Harlem Ave,,Forest Park,IL,60130,,708-366-5998,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.872554,-87.805116,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(41.872554, -87.805116)",,,15606,,,
70915,LPG,U-Haul,9009 Waukegan Rd,,Morton Grove,IL,60053,,847-966-8690,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,42.044512,-87.798541,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/02/2015,,,true,,"(42.044512, -87.798541)",,,17392,,,
71039,ELEC,ADVOCATE CHRIST_GARAGE A,9439 S Kostner Ave,,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.721631,-87.731365,09/28/2023,09/27/2023 07:13:43 PM +0000,,,,11/11/2015,,,,,"(41.721631, -87.731365)",,,10408,,,
71460,ELEC,"EVANSTON, IL CIVIC CENTER SO",2100 Ridge Ave,,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.056743,-87.687372,09/28/2023,09/27/2023 07:14:24 PM +0000,,,,12/01/2015,,,,,"(42.056743, -87.687372)",,,26293,,,
71915,E85,Kwik Trip #230,10451 72nd Ave,,Pleasant Prairie,WI,53158,,262-947-1095,E,,Public,5am-11pm daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.522504,-87.894088,05/03/2023,05/03/2023 03:36:28 PM +0000,P,,,12/15/2015,,,,true,"(42.522504, -87.894088)",,,5052,,,
71916,E85,Kwik Trip #172,8900 76th St,,Pleasant Prairie,WI,53158,,262-697-7966,E,,Public,5am-11pm daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.565324,-87.91486,05/03/2023,05/03/2023 03:36:28 PM +0000,P,,,12/15/2015,,,,true,"(42.565324, -87.91486)",,,5052,,,
72438,ELEC,OMPE ONE MUSEUM PARK,1201 S Prairie Ave,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.866571,-87.621756,09/28/2023,09/27/2023 07:12:05 PM +0000,,,,01/09/2016,,,,,"(41.866571, -87.621756)",35,34,14913,374,9,48
72603,E85,BP - Arlington Heights,2250 S Arlington Heights Rd,,Arlington Heights,IL,60005,,847-593-4015,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.044697,-87.983421,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(42.044697, -87.983421)",,,4093,,,
72651,E85,Route 66 Food N' Fuel,174 W Court St,,Kankakee,IL,60901,,815-724-0066,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.120396,-87.867185,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(41.120396, -87.867185)",,,4461,,,
72652,E85,Food N Fuel,19420 S Harlem Ave,,Frankfort,IL,60423,,708-479-1300,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,41.536997,-87.791514,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(41.536997, -87.791514)",,,2727,,,
72897,ELEC,Oakbrook Terrace Tower,1 Tower Ln,,Oakbrook Terrace,IL,60181,,,E,,Private,24 hours daily; for employee and guest use only,,,,,,2,,,Non-Networked,,GPS,41.8579232,-87.9546118,10/11/2022,02/15/2023 04:45:41 PM +0000,P,,,01/25/2016,,,,,"(41.8579232, -87.9546118)",,,8960,,,
73149,E85,Thorntons #313,11 N Route 12,,Fox Lake,IL,60020,,847-587-0554,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.39739446210545,-88.18320983201602,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,true,"(42.39739446210545, -88.18320983201602)",,,16586,,,
73153,E85,Shell - Lake in the Hills,4231 W Algonquin,,Lake in the Hills,IL,60156,,847-669-5566,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.169315,-88.29762,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(42.169315, -88.29762)",,,9878,,,
73182,E85,Speedway #7523,1 W 81st St,,Merrillville,IN,46410,,219-769-8206,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.47038,-87.33655,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(41.47038, -87.33655)",,,22363,,,
73183,E85,Speedway #7373,100 E Goldsborough St,,Crown Point,IN,46307,,219-663-8695,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.42343,-87.3641,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(41.42343, -87.3641)",,,21637,,,
73190,E85,Shell,2501 Meacham Rd,,Schaumburg,IL,60173,,847-397-7110,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-9,42.068676,-88.043382,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(42.068676, -88.043382)",,,16177,,,
73191,E85,Shell,4578 N River Rd,,Schiller Park,IL,60176,,847-678-3110,E,,Public,24 hours daily,A Cash D Debit M V Voyager,,,,,,,,,,200-8,41.961896,-87.861416,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,01/15/2016,,,,false,"(41.961896, -87.861416)",,,16181,,,
73389,ELEC,ComEd,2 Lincoln Center,,Oakbrook Terrace,IL,60181,,,E,,Private,,,,,,,10,,,Non-Networked,,200-9,41.845827,-87.985467,03/07/2022,02/15/2023 04:45:41 PM +0000,T,,,11/12/2013,,,,,"(41.845827, -87.985467)",,,8960,,,
73456,ELEC,MONOSOL AT MERRILLVILLE,707 East 80th Place,,Merrillville,IN,46410,,888-758-4389,T,09/14/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.473146,-87.332722,09/28/2023,09/27/2023 07:13:06 PM +0000,,,,02/10/2016,,,,,"(41.473146, -87.332722)",,,22363,,,
73493,E85,Speedway #5340,800 Brookforest Ave,,Shorewood,IL,60404,,815-436-8266,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.536669,-88.200099,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/15/2016,,,,false,"(41.536669, -88.200099)",,,26630,,,
73494,E85,Speedway #5370,631 N Route 59,,Naperville,IL,60563,,630-983-5991,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.782975,-88.205743,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/15/2016,,,,false,"(41.782975, -88.205743)",,,6920,,,
73495,E85,Speedway #7410,19301 S Halsted St,,Glenwood,IL,60425,,708-754-2023,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.539009,-87.63587,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/15/2016,,,,false,"(41.539009, -87.63587)",,,27238,,,
73497,E85,Speedway #8480,15919 Lincoln Hwy,,Plainfield,IL,60544,,815-254-3852,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.593295,-88.186713,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,02/15/2016,,,,false,"(41.593295, -88.186713)",,,6526,,,
73606,E85,Speedway #7465,12221 75th St,,Kenosha,WI,53142,,262-857-7335,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,42.566593,-87.955629,11/10/2022,02/14/2023 09:54:11 AM +0000,P,,,02/15/2016,,,,false,"(42.566593, -87.955629)",,,12442,,,
73673,E85,Meijer Gas #289,725 E Rollins Rd,,Round Lake Beach,IL,60073,,847-201-0829,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.379105,-88.065186,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,05/26/2016,,,,false,"(42.379105, -88.065186)",,,9453,,,
73674,E85,Meijer Gas #280,3740 Vollmer Rd,,Flossmoor,IL,60422,,708-991-1629,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.528024,-87.705588,08/10/2023,08/10/2023 11:58:49 AM +0000,P,,,12/15/2016,,,,false,"(41.528024, -87.705588)",,,26917,,,
73888,E85,Thorntons #314,601 Route 83,,Bensenville,IL,60106,,630-766-0602,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.972486,-87.957955,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,09/19/2014,,,,true,"(41.972486, -87.957955)",,,10505,,,
73889,E85,Thorntons #316,2095 E Algonquin Rd,,Algonquin,IL,60102,,847-658-2203,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-8,42.155144,-88.265034,09/14/2023,09/14/2023 09:01:49 AM +0000,P,,,09/25/2015,,,,true,"(42.155144, -88.265034)",,,9878,,,
73954,ELEC,71086 900910,900 N Lake Shore Dr,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899474,-87.619448,09/28/2023,09/27/2023 07:14:15 PM +0000,,,,03/04/2016,,,,,"(41.899474, -87.619448)",6,37,21182,233,11,22
74122,CNG,Waste Management - Batavia,1660 Hubbard Ave,,Batavia,IL,60510,,,E,,Private,,,,T,3600,,,,,,,200-9,41.859053,-88.272254,06/14/2022,07/16/2023 12:54:39 PM +0000,P,,,03/11/2016,,HD,,,"(41.859053, -88.272254)",,,3107,,,
74327,ELEC,1KFULTON 1KFULTON,1000 W Fulton Market,,Chicago,IL,60607,,888-758-4389,T,09/09/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886859,-87.6525,09/28/2023,09/27/2023 07:15:14 PM +0000,,,,03/25/2016,,,,,"(41.886859, -87.6525)",44,29,14917,63,46,41
74367,ELEC,JMM SERVICE,855 Rand Rd,,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.056564,-87.903563,09/28/2023,09/27/2023 07:15:14 PM +0000,,,,03/30/2016,,,,,"(42.056564, -87.903563)",,,16183,,,
74892,LNG,United Parcel Service,1 UPS Way,,Hodgkins,IL,60525,,,E,,Private,,,,,,,,,,,,200-9,41.749426,-87.880555,06/14/2022,05/30/2023 01:46:28 PM +0000,P,,,04/12/2016,,HD,,,"(41.749426, -87.880555)",,,2717,,,
74903,CNG,Pace Bus - South Division,2101 W 163rd Pl,,Markham,IL,60428,,,E,,Private,,,,B,3600,,,,,,,200-8,41.592337,-87.668012,09/14/2022,08/24/2023 04:03:51 PM +0000,P,,,04/01/2016,,HD,,,"(41.592337, -87.668012)",,,9296,,,
76523,ELEC,PRUDENTIALPLAZA STATION 01,130 E Randolph St,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88536,-87.623191,09/28/2023,09/27/2023 07:15:44 PM +0000,,,,06/24/2016,,,,,"(41.88536, -87.623191)",42,38,14309,580,36,22
76986,ELEC,VALPARAISO MICHIGAN LOT,153 Michigan Ave,,Valparaiso,IN,46383,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.467198,-87.058371,09/28/2023,09/27/2023 07:14:39 PM +0000,,,,07/15/2016,,,,,"(41.467198, -87.058371)",,,22000,,,
